You have loaded an FP4 model on CPU and have a CUDA/XPU device available, make sure to set your model on a GPU/XPU device in order to run your model. To remove this warning, pass device_map = 'cuda' or device_map = 'xpu'. 
Fetching 41 files:   0%|          | 0/41 [00:00<?, ?it/s]Fetching 41 files: 100%|██████████| 41/41 [00:00<00:00, 13849.28it/s]
Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]
Fetching 41 files:   0%|          | 0/41 [00:00<?, ?it/s][AFetching 41 files: 100%|██████████| 41/41 [00:00<00:00, 19508.39it/s]
Loading checkpoint shards:  33%|███▎      | 1/3 [00:00<00:01,  1.29it/s]Loading checkpoint shards:  67%|██████▋   | 2/3 [00:01<00:00,  1.62it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:01<00:00,  2.33it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:01<00:00,  2.01it/s]
2026-07-01 19:28:42,073 sample_targets sampled 2800 / 10000
2026-07-01 19:28:45,010 sample_targets sampled 2808 / 10000
2026-07-01 19:28:47,944 sample_targets sampled 2816 / 10000
2026-07-01 19:28:50,872 sample_targets sampled 2824 / 10000
2026-07-01 19:28:53,956 sample_targets sampled 2832 / 10000
2026-07-01 19:28:56,867 sample_targets sampled 2840 / 10000
2026-07-01 19:28:59,784 sample_targets sampled 2848 / 10000
2026-07-01 19:29:02,703 sample_targets sampled 2856 / 10000
2026-07-01 19:29:05,627 sample_targets sampled 2864 / 10000
2026-07-01 19:29:08,557 sample_targets sampled 2872 / 10000
2026-07-01 19:29:11,493 sample_targets sampled 2880 / 10000
2026-07-01 19:29:14,429 sample_targets sampled 2888 / 10000
2026-07-01 19:29:17,379 sample_targets sampled 2896 / 10000
2026-07-01 19:29:20,325 sample_targets sampled 2904 / 10000
2026-07-01 19:29:23,273 sample_targets sampled 2912 / 10000
2026-07-01 19:29:26,206 sample_targets sampled 2920 / 10000
2026-07-01 19:29:29,141 sample_targets sampled 2928 / 10000
2026-07-01 19:29:32,084 sample_targets sampled 2936 / 10000
2026-07-01 19:29:35,030 sample_targets sampled 2944 / 10000
2026-07-01 19:29:37,972 sample_targets sampled 2952 / 10000
2026-07-01 19:29:40,911 sample_targets sampled 2960 / 10000
2026-07-01 19:29:43,985 sample_targets sampled 2968 / 10000
2026-07-01 19:29:46,904 sample_targets sampled 2976 / 10000
2026-07-01 19:29:49,835 sample_targets sampled 2984 / 10000
2026-07-01 19:29:52,765 sample_targets sampled 2992 / 10000
2026-07-01 19:29:55,695 sample_targets sampled 3000 / 10000
2026-07-01 19:29:58,629 sample_targets sampled 3008 / 10000
2026-07-01 19:30:01,569 sample_targets sampled 3016 / 10000
2026-07-01 19:30:04,503 sample_targets sampled 3024 / 10000
2026-07-01 19:30:07,436 sample_targets sampled 3032 / 10000
2026-07-01 19:30:10,374 sample_targets sampled 3040 / 10000
2026-07-01 19:30:13,307 sample_targets sampled 3048 / 10000
2026-07-01 19:30:16,238 sample_targets sampled 3056 / 10000
2026-07-01 19:30:19,172 sample_targets sampled 3064 / 10000
2026-07-01 19:30:22,111 sample_targets sampled 3072 / 10000
2026-07-01 19:30:25,050 sample_targets sampled 3080 / 10000
2026-07-01 19:30:27,993 sample_targets sampled 3088 / 10000
2026-07-01 19:30:31,085 sample_targets sampled 3096 / 10000
2026-07-01 19:30:34,011 sample_targets sampled 3104 / 10000
2026-07-01 19:30:36,939 sample_targets sampled 3112 / 10000
2026-07-01 19:30:39,865 sample_targets sampled 3120 / 10000
2026-07-01 19:30:42,785 sample_targets sampled 3128 / 10000
2026-07-01 19:30:45,706 sample_targets sampled 3136 / 10000
2026-07-01 19:30:48,633 sample_targets sampled 3144 / 10000
2026-07-01 19:30:51,568 sample_targets sampled 3152 / 10000
2026-07-01 19:30:54,497 sample_targets sampled 3160 / 10000
2026-07-01 19:30:57,430 sample_targets sampled 3168 / 10000
2026-07-01 19:31:00,363 sample_targets sampled 3176 / 10000
2026-07-01 19:31:03,295 sample_targets sampled 3184 / 10000
2026-07-01 19:31:06,227 sample_targets sampled 3192 / 10000
2026-07-01 19:31:09,158 sample_targets sampled 3200 / 10000
2026-07-01 19:31:12,093 sample_targets sampled 3208 / 10000
2026-07-01 19:31:15,026 sample_targets sampled 3216 / 10000
2026-07-01 19:31:18,111 sample_targets sampled 3224 / 10000
2026-07-01 19:31:21,022 sample_targets sampled 3232 / 10000
2026-07-01 19:31:23,944 sample_targets sampled 3240 / 10000
2026-07-01 19:31:26,874 sample_targets sampled 3248 / 10000
2026-07-01 19:31:29,805 sample_targets sampled 3256 / 10000
2026-07-01 19:31:32,733 sample_targets sampled 3264 / 10000
2026-07-01 19:31:35,675 sample_targets sampled 3272 / 10000
2026-07-01 19:31:38,607 sample_targets sampled 3280 / 10000
2026-07-01 19:31:41,538 sample_targets sampled 3288 / 10000
2026-07-01 19:31:44,466 sample_targets sampled 3296 / 10000
2026-07-01 19:31:47,388 sample_targets sampled 3304 / 10000
2026-07-01 19:31:50,317 sample_targets sampled 3312 / 10000
2026-07-01 19:31:53,248 sample_targets sampled 3320 / 10000
2026-07-01 19:31:56,177 sample_targets sampled 3328 / 10000
2026-07-01 19:31:59,113 sample_targets sampled 3336 / 10000
2026-07-01 19:32:02,048 sample_targets sampled 3344 / 10000
2026-07-01 19:32:04,980 sample_targets sampled 3352 / 10000
2026-07-01 19:32:08,062 sample_targets sampled 3360 / 10000
2026-07-01 19:32:10,986 sample_targets sampled 3368 / 10000
2026-07-01 19:32:13,903 sample_targets sampled 3376 / 10000
2026-07-01 19:32:16,820 sample_targets sampled 3384 / 10000
2026-07-01 19:32:19,749 sample_targets sampled 3392 / 10000
2026-07-01 19:32:22,677 sample_targets sampled 3400 / 10000
2026-07-01 19:32:25,608 sample_targets sampled 3408 / 10000
2026-07-01 19:32:28,538 sample_targets sampled 3416 / 10000
2026-07-01 19:32:31,469 sample_targets sampled 3424 / 10000
2026-07-01 19:32:34,408 sample_targets sampled 3432 / 10000
2026-07-01 19:32:37,351 sample_targets sampled 3440 / 10000
2026-07-01 19:32:40,296 sample_targets sampled 3448 / 10000
2026-07-01 19:32:43,239 sample_targets sampled 3456 / 10000
2026-07-01 19:32:46,189 sample_targets sampled 3464 / 10000
2026-07-01 19:32:49,139 sample_targets sampled 3472 / 10000
2026-07-01 19:32:52,069 sample_targets sampled 3480 / 10000
2026-07-01 19:32:55,154 sample_targets sampled 3488 / 10000
2026-07-01 19:32:58,072 sample_targets sampled 3496 / 10000
2026-07-01 19:33:01,009 sample_targets sampled 3504 / 10000
2026-07-01 19:33:03,956 sample_targets sampled 3512 / 10000
2026-07-01 19:33:06,897 sample_targets sampled 3520 / 10000
2026-07-01 19:33:09,840 sample_targets sampled 3528 / 10000
2026-07-01 19:33:12,789 sample_targets sampled 3536 / 10000
2026-07-01 19:33:15,723 sample_targets sampled 3544 / 10000
2026-07-01 19:33:18,663 sample_targets sampled 3552 / 10000
2026-07-01 19:33:21,612 sample_targets sampled 3560 / 10000
2026-07-01 19:33:24,555 sample_targets sampled 3568 / 10000
2026-07-01 19:33:27,498 sample_targets sampled 3576 / 10000
2026-07-01 19:33:30,440 sample_targets sampled 3584 / 10000
2026-07-01 19:33:33,383 sample_targets sampled 3592 / 10000
2026-07-01 19:33:36,325 sample_targets sampled 3600 / 10000
2026-07-01 19:33:39,265 sample_targets sampled 3608 / 10000
2026-07-01 19:33:42,368 sample_targets sampled 3616 / 10000
2026-07-01 19:33:45,285 sample_targets sampled 3624 / 10000
2026-07-01 19:33:48,214 sample_targets sampled 3632 / 10000
2026-07-01 19:33:51,145 sample_targets sampled 3640 / 10000
2026-07-01 19:33:54,080 sample_targets sampled 3648 / 10000
2026-07-01 19:33:57,015 sample_targets sampled 3656 / 10000
2026-07-01 19:33:59,959 sample_targets sampled 3664 / 10000
2026-07-01 19:34:02,903 sample_targets sampled 3672 / 10000
2026-07-01 19:34:05,844 sample_targets sampled 3680 / 10000
2026-07-01 19:34:08,787 sample_targets sampled 3688 / 10000
2026-07-01 19:34:11,739 sample_targets sampled 3696 / 10000
2026-07-01 19:34:14,673 sample_targets sampled 3704 / 10000
2026-07-01 19:34:17,612 sample_targets sampled 3712 / 10000
2026-07-01 19:34:20,554 sample_targets sampled 3720 / 10000
2026-07-01 19:34:23,485 sample_targets sampled 3728 / 10000
2026-07-01 19:34:26,415 sample_targets sampled 3736 / 10000
2026-07-01 19:34:29,344 sample_targets sampled 3744 / 10000
2026-07-01 19:34:32,419 sample_targets sampled 3752 / 10000
2026-07-01 19:34:35,338 sample_targets sampled 3760 / 10000
2026-07-01 19:34:38,263 sample_targets sampled 3768 / 10000
2026-07-01 19:34:41,187 sample_targets sampled 3776 / 10000
2026-07-01 19:34:44,115 sample_targets sampled 3784 / 10000
2026-07-01 19:34:47,049 sample_targets sampled 3792 / 10000
2026-07-01 19:34:49,984 sample_targets sampled 3800 / 10000
2026-07-01 19:34:52,924 sample_targets sampled 3808 / 10000
2026-07-01 19:34:55,857 sample_targets sampled 3816 / 10000
2026-07-01 19:34:58,790 sample_targets sampled 3824 / 10000
2026-07-01 19:35:01,724 sample_targets sampled 3832 / 10000
2026-07-01 19:35:04,655 sample_targets sampled 3840 / 10000
2026-07-01 19:35:07,595 sample_targets sampled 3848 / 10000
2026-07-01 19:35:10,532 sample_targets sampled 3856 / 10000
2026-07-01 19:35:13,477 sample_targets sampled 3864 / 10000
2026-07-01 19:35:16,414 sample_targets sampled 3872 / 10000
2026-07-01 19:35:19,496 sample_targets sampled 3880 / 10000
2026-07-01 19:35:22,401 sample_targets sampled 3888 / 10000
2026-07-01 19:35:25,311 sample_targets sampled 3896 / 10000
2026-07-01 19:35:28,228 sample_targets sampled 3904 / 10000
2026-07-01 19:35:31,143 sample_targets sampled 3912 / 10000
2026-07-01 19:35:34,062 sample_targets sampled 3920 / 10000
2026-07-01 19:35:36,980 sample_targets sampled 3928 / 10000
2026-07-01 19:35:39,906 sample_targets sampled 3936 / 10000
2026-07-01 19:35:42,830 sample_targets sampled 3944 / 10000
2026-07-01 19:35:45,754 sample_targets sampled 3952 / 10000
2026-07-01 19:35:48,682 sample_targets sampled 3960 / 10000
2026-07-01 19:35:51,609 sample_targets sampled 3968 / 10000
2026-07-01 19:35:54,538 sample_targets sampled 3976 / 10000
2026-07-01 19:35:57,470 sample_targets sampled 3984 / 10000
2026-07-01 19:36:00,403 sample_targets sampled 3992 / 10000
2026-07-01 19:36:03,340 sample_targets sampled 4000 / 10000
2026-07-01 19:36:06,269 sample_targets sampled 4008 / 10000
2026-07-01 19:36:09,353 sample_targets sampled 4016 / 10000
2026-07-01 19:36:12,275 sample_targets sampled 4024 / 10000
2026-07-01 19:36:15,196 sample_targets sampled 4032 / 10000
2026-07-01 19:36:18,131 sample_targets sampled 4040 / 10000
2026-07-01 19:36:21,071 sample_targets sampled 4048 / 10000
2026-07-01 19:36:24,020 sample_targets sampled 4056 / 10000
2026-07-01 19:36:26,976 sample_targets sampled 4064 / 10000
2026-07-01 19:36:29,932 sample_targets sampled 4072 / 10000
2026-07-01 19:36:32,887 sample_targets sampled 4080 / 10000
2026-07-01 19:36:35,860 sample_targets sampled 4088 / 10000
2026-07-01 19:36:38,831 sample_targets sampled 4096 / 10000
2026-07-01 19:36:41,799 sample_targets sampled 4104 / 10000
2026-07-01 19:36:44,749 sample_targets sampled 4112 / 10000
2026-07-01 19:36:47,693 sample_targets sampled 4120 / 10000
2026-07-01 19:36:50,639 sample_targets sampled 4128 / 10000
2026-07-01 19:36:53,593 sample_targets sampled 4136 / 10000
2026-07-01 19:36:56,709 sample_targets sampled 4144 / 10000
2026-07-01 19:36:59,648 sample_targets sampled 4152 / 10000
2026-07-01 19:37:02,580 sample_targets sampled 4160 / 10000
2026-07-01 19:37:05,521 sample_targets sampled 4168 / 10000
2026-07-01 19:37:08,458 sample_targets sampled 4176 / 10000
2026-07-01 19:37:11,391 sample_targets sampled 4184 / 10000
2026-07-01 19:37:14,317 sample_targets sampled 4192 / 10000
2026-07-01 19:37:17,245 sample_targets sampled 4200 / 10000
2026-07-01 19:37:20,173 sample_targets sampled 4208 / 10000
2026-07-01 19:37:23,099 sample_targets sampled 4216 / 10000
2026-07-01 19:37:26,026 sample_targets sampled 4224 / 10000
2026-07-01 19:37:28,953 sample_targets sampled 4232 / 10000
2026-07-01 19:37:31,881 sample_targets sampled 4240 / 10000
2026-07-01 19:37:34,808 sample_targets sampled 4248 / 10000
2026-07-01 19:37:37,734 sample_targets sampled 4256 / 10000
2026-07-01 19:37:40,662 sample_targets sampled 4264 / 10000
2026-07-01 19:37:43,594 sample_targets sampled 4272 / 10000
2026-07-01 19:37:46,675 sample_targets sampled 4280 / 10000
2026-07-01 19:37:49,587 sample_targets sampled 4288 / 10000
2026-07-01 19:37:52,507 sample_targets sampled 4296 / 10000
2026-07-01 19:37:55,427 sample_targets sampled 4304 / 10000
2026-07-01 19:37:58,351 sample_targets sampled 4312 / 10000
2026-07-01 19:38:01,275 sample_targets sampled 4320 / 10000
2026-07-01 19:38:04,221 sample_targets sampled 4328 / 10000
2026-07-01 19:38:07,161 sample_targets sampled 4336 / 10000
2026-07-01 19:38:10,099 sample_targets sampled 4344 / 10000
2026-07-01 19:38:13,026 sample_targets sampled 4352 / 10000
2026-07-01 19:38:15,955 sample_targets sampled 4360 / 10000
2026-07-01 19:38:18,882 sample_targets sampled 4368 / 10000
2026-07-01 19:38:21,813 sample_targets sampled 4376 / 10000
2026-07-01 19:38:24,740 sample_targets sampled 4384 / 10000
2026-07-01 19:38:27,671 sample_targets sampled 4392 / 10000
2026-07-01 19:38:30,599 sample_targets sampled 4400 / 10000
2026-07-01 19:38:33,685 sample_targets sampled 4408 / 10000
2026-07-01 19:38:36,590 sample_targets sampled 4416 / 10000
2026-07-01 19:38:39,522 sample_targets sampled 4424 / 10000
2026-07-01 19:38:42,448 sample_targets sampled 4432 / 10000
2026-07-01 19:38:45,363 sample_targets sampled 4440 / 10000
2026-07-01 19:38:48,283 sample_targets sampled 4448 / 10000
2026-07-01 19:38:51,206 sample_targets sampled 4456 / 10000
2026-07-01 19:38:54,136 sample_targets sampled 4464 / 10000
2026-07-01 19:38:57,064 sample_targets sampled 4472 / 10000
2026-07-01 19:38:59,991 sample_targets sampled 4480 / 10000
2026-07-01 19:39:02,919 sample_targets sampled 4488 / 10000
2026-07-01 19:39:05,846 sample_targets sampled 4496 / 10000
2026-07-01 19:39:08,772 sample_targets sampled 4504 / 10000
2026-07-01 19:39:11,703 sample_targets sampled 4512 / 10000
2026-07-01 19:39:14,633 sample_targets sampled 4520 / 10000
2026-07-01 19:39:17,562 sample_targets sampled 4528 / 10000
2026-07-01 19:39:20,485 sample_targets sampled 4536 / 10000
2026-07-01 19:39:23,573 sample_targets sampled 4544 / 10000
2026-07-01 19:39:26,492 sample_targets sampled 4552 / 10000
2026-07-01 19:39:29,409 sample_targets sampled 4560 / 10000
2026-07-01 19:39:32,333 sample_targets sampled 4568 / 10000
2026-07-01 19:39:35,262 sample_targets sampled 4576 / 10000
2026-07-01 19:39:38,190 sample_targets sampled 4584 / 10000
2026-07-01 19:39:41,123 sample_targets sampled 4592 / 10000
2026-07-01 19:39:44,049 sample_targets sampled 4600 / 10000
2026-07-01 19:39:46,977 sample_targets sampled 4608 / 10000
2026-07-01 19:39:49,910 sample_targets sampled 4616 / 10000
2026-07-01 19:39:52,841 sample_targets sampled 4624 / 10000
2026-07-01 19:39:55,775 sample_targets sampled 4632 / 10000
2026-07-01 19:39:58,704 sample_targets sampled 4640 / 10000
2026-07-01 19:40:01,632 sample_targets sampled 4648 / 10000
2026-07-01 19:40:04,557 sample_targets sampled 4656 / 10000
2026-07-01 19:40:07,490 sample_targets sampled 4664 / 10000
2026-07-01 19:40:10,423 sample_targets sampled 4672 / 10000
2026-07-01 19:40:13,504 sample_targets sampled 4680 / 10000
2026-07-01 19:40:16,423 sample_targets sampled 4688 / 10000
2026-07-01 19:40:19,338 sample_targets sampled 4696 / 10000
2026-07-01 19:40:22,263 sample_targets sampled 4704 / 10000
2026-07-01 19:40:25,189 sample_targets sampled 4712 / 10000
2026-07-01 19:40:28,119 sample_targets sampled 4720 / 10000
2026-07-01 19:40:31,049 sample_targets sampled 4728 / 10000
2026-07-01 19:40:33,972 sample_targets sampled 4736 / 10000
2026-07-01 19:40:36,903 sample_targets sampled 4744 / 10000
2026-07-01 19:40:39,830 sample_targets sampled 4752 / 10000
2026-07-01 19:40:42,760 sample_targets sampled 4760 / 10000
2026-07-01 19:40:45,692 sample_targets sampled 4768 / 10000
2026-07-01 19:40:48,625 sample_targets sampled 4776 / 10000
2026-07-01 19:40:51,557 sample_targets sampled 4784 / 10000
2026-07-01 19:40:54,490 sample_targets sampled 4792 / 10000
2026-07-01 19:40:57,423 sample_targets sampled 4800 / 10000
2026-07-01 19:41:00,521 sample_targets sampled 4808 / 10000
2026-07-01 19:41:03,435 sample_targets sampled 4816 / 10000
2026-07-01 19:41:06,356 sample_targets sampled 4824 / 10000
2026-07-01 19:41:09,286 sample_targets sampled 4832 / 10000
2026-07-01 19:41:12,212 sample_targets sampled 4840 / 10000
2026-07-01 19:41:15,137 sample_targets sampled 4848 / 10000
2026-07-01 19:41:18,070 sample_targets sampled 4856 / 10000
2026-07-01 19:41:20,999 sample_targets sampled 4864 / 10000
2026-07-01 19:41:23,927 sample_targets sampled 4872 / 10000
2026-07-01 19:41:27,193 sample_targets sampled 4880 / 10000
2026-07-01 19:41:30,322 sample_targets sampled 4888 / 10000
2026-07-01 19:41:33,252 sample_targets sampled 4896 / 10000
2026-07-01 19:41:36,187 sample_targets sampled 4904 / 10000
2026-07-01 19:41:39,126 sample_targets sampled 4912 / 10000
2026-07-01 19:41:42,065 sample_targets sampled 4920 / 10000
2026-07-01 19:41:45,014 sample_targets sampled 4928 / 10000
2026-07-01 19:41:47,981 sample_targets sampled 4936 / 10000
2026-07-01 19:41:51,076 sample_targets sampled 4944 / 10000
2026-07-01 19:41:53,987 sample_targets sampled 4952 / 10000
2026-07-01 19:41:56,910 sample_targets sampled 4960 / 10000
2026-07-01 19:41:59,834 sample_targets sampled 4968 / 10000
2026-07-01 19:42:02,754 sample_targets sampled 4976 / 10000
2026-07-01 19:42:05,681 sample_targets sampled 4984 / 10000
2026-07-01 19:42:08,610 sample_targets sampled 4992 / 10000
2026-07-01 19:42:11,544 sample_targets sampled 5000 / 10000
2026-07-01 19:42:14,474 sample_targets sampled 5008 / 10000
2026-07-01 19:42:17,409 sample_targets sampled 5016 / 10000
2026-07-01 19:42:20,344 sample_targets sampled 5024 / 10000
2026-07-01 19:42:23,280 sample_targets sampled 5032 / 10000
2026-07-01 19:42:26,215 sample_targets sampled 5040 / 10000
2026-07-01 19:42:29,156 sample_targets sampled 5048 / 10000
2026-07-01 19:42:32,098 sample_targets sampled 5056 / 10000
2026-07-01 19:42:35,035 sample_targets sampled 5064 / 10000
2026-07-01 19:42:37,967 sample_targets sampled 5072 / 10000
2026-07-01 19:42:41,045 sample_targets sampled 5080 / 10000
2026-07-01 19:42:43,960 sample_targets sampled 5088 / 10000
2026-07-01 19:42:46,880 sample_targets sampled 5096 / 10000
2026-07-01 19:42:49,803 sample_targets sampled 5104 / 10000
2026-07-01 19:42:52,728 sample_targets sampled 5112 / 10000
2026-07-01 19:42:55,654 sample_targets sampled 5120 / 10000
2026-07-01 19:42:58,578 sample_targets sampled 5128 / 10000
2026-07-01 19:43:01,499 sample_targets sampled 5136 / 10000
2026-07-01 19:43:04,427 sample_targets sampled 5144 / 10000
2026-07-01 19:43:07,361 sample_targets sampled 5152 / 10000
2026-07-01 19:43:10,289 sample_targets sampled 5160 / 10000
2026-07-01 19:43:13,219 sample_targets sampled 5168 / 10000
2026-07-01 19:43:16,144 sample_targets sampled 5176 / 10000
2026-07-01 19:43:19,076 sample_targets sampled 5184 / 10000
2026-07-01 19:43:22,003 sample_targets sampled 5192 / 10000
2026-07-01 19:43:24,934 sample_targets sampled 5200 / 10000
2026-07-01 19:43:27,859 sample_targets sampled 5208 / 10000
2026-07-01 19:43:30,941 sample_targets sampled 5216 / 10000
2026-07-01 19:43:33,851 sample_targets sampled 5224 / 10000
2026-07-01 19:43:36,765 sample_targets sampled 5232 / 10000
2026-07-01 19:43:39,684 sample_targets sampled 5240 / 10000
2026-07-01 19:43:42,608 sample_targets sampled 5248 / 10000
2026-07-01 19:43:45,532 sample_targets sampled 5256 / 10000
2026-07-01 19:43:48,460 sample_targets sampled 5264 / 10000
2026-07-01 19:43:51,387 sample_targets sampled 5272 / 10000
2026-07-01 19:43:54,311 sample_targets sampled 5280 / 10000
2026-07-01 19:43:57,241 sample_targets sampled 5288 / 10000
2026-07-01 19:44:00,170 sample_targets sampled 5296 / 10000
2026-07-01 19:44:03,099 sample_targets sampled 5304 / 10000
2026-07-01 19:44:06,025 sample_targets sampled 5312 / 10000
2026-07-01 19:44:08,948 sample_targets sampled 5320 / 10000
2026-07-01 19:44:11,872 sample_targets sampled 5328 / 10000
2026-07-01 19:44:14,797 sample_targets sampled 5336 / 10000
2026-07-01 19:44:17,889 sample_targets sampled 5344 / 10000
2026-07-01 19:44:20,791 sample_targets sampled 5352 / 10000
2026-07-01 19:44:23,701 sample_targets sampled 5360 / 10000
2026-07-01 19:44:26,619 sample_targets sampled 5368 / 10000
2026-07-01 19:44:29,539 sample_targets sampled 5376 / 10000
2026-07-01 19:44:32,465 sample_targets sampled 5384 / 10000
2026-07-01 19:44:35,394 sample_targets sampled 5392 / 10000
2026-07-01 19:44:38,327 sample_targets sampled 5400 / 10000
2026-07-01 19:44:41,257 sample_targets sampled 5408 / 10000
2026-07-01 19:44:44,187 sample_targets sampled 5416 / 10000
2026-07-01 19:44:47,117 sample_targets sampled 5424 / 10000
2026-07-01 19:44:50,051 sample_targets sampled 5432 / 10000
2026-07-01 19:44:52,984 sample_targets sampled 5440 / 10000
2026-07-01 19:44:55,916 sample_targets sampled 5448 / 10000
2026-07-01 19:44:58,844 sample_targets sampled 5456 / 10000
2026-07-01 19:45:01,774 sample_targets sampled 5464 / 10000
2026-07-01 19:45:04,698 sample_targets sampled 5472 / 10000
2026-07-01 19:45:07,796 sample_targets sampled 5480 / 10000
2026-07-01 19:45:10,711 sample_targets sampled 5488 / 10000
2026-07-01 19:45:13,629 sample_targets sampled 5496 / 10000
2026-07-01 19:45:16,549 sample_targets sampled 5504 / 10000
2026-07-01 19:45:19,473 sample_targets sampled 5512 / 10000
2026-07-01 19:45:22,399 sample_targets sampled 5520 / 10000
2026-07-01 19:45:25,329 sample_targets sampled 5528 / 10000
2026-07-01 19:45:28,257 sample_targets sampled 5536 / 10000
2026-07-01 19:45:31,183 sample_targets sampled 5544 / 10000
2026-07-01 19:45:34,110 sample_targets sampled 5552 / 10000
2026-07-01 19:45:37,042 sample_targets sampled 5560 / 10000
2026-07-01 19:45:39,966 sample_targets sampled 5568 / 10000
2026-07-01 19:45:42,896 sample_targets sampled 5576 / 10000
2026-07-01 19:45:45,825 sample_targets sampled 5584 / 10000
2026-07-01 19:45:48,753 sample_targets sampled 5592 / 10000
2026-07-01 19:45:51,681 sample_targets sampled 5600 / 10000
2026-07-01 19:45:54,605 sample_targets sampled 5608 / 10000
2026-07-01 19:45:57,692 sample_targets sampled 5616 / 10000
2026-07-01 19:46:00,607 sample_targets sampled 5624 / 10000
2026-07-01 19:46:03,527 sample_targets sampled 5632 / 10000
2026-07-01 19:46:06,451 sample_targets sampled 5640 / 10000
2026-07-01 19:46:09,378 sample_targets sampled 5648 / 10000
2026-07-01 19:46:12,302 sample_targets sampled 5656 / 10000
2026-07-01 19:46:15,231 sample_targets sampled 5664 / 10000
2026-07-01 19:46:18,161 sample_targets sampled 5672 / 10000
2026-07-01 19:46:21,089 sample_targets sampled 5680 / 10000
2026-07-01 19:46:24,019 sample_targets sampled 5688 / 10000
2026-07-01 19:46:26,950 sample_targets sampled 5696 / 10000
2026-07-01 19:46:29,878 sample_targets sampled 5704 / 10000
2026-07-01 19:46:32,808 sample_targets sampled 5712 / 10000
2026-07-01 19:46:35,738 sample_targets sampled 5720 / 10000
2026-07-01 19:46:38,674 sample_targets sampled 5728 / 10000
2026-07-01 19:46:41,607 sample_targets sampled 5736 / 10000
2026-07-01 19:46:44,542 sample_targets sampled 5744 / 10000
2026-07-01 19:46:47,628 sample_targets sampled 5752 / 10000
2026-07-01 19:46:50,544 sample_targets sampled 5760 / 10000
2026-07-01 19:46:53,468 sample_targets sampled 5768 / 10000
2026-07-01 19:46:56,391 sample_targets sampled 5776 / 10000
2026-07-01 19:46:59,316 sample_targets sampled 5784 / 10000
2026-07-01 19:47:02,250 sample_targets sampled 5792 / 10000
2026-07-01 19:47:05,182 sample_targets sampled 5800 / 10000
2026-07-01 19:47:08,117 sample_targets sampled 5808 / 10000
2026-07-01 19:47:11,055 sample_targets sampled 5816 / 10000
2026-07-01 19:47:13,994 sample_targets sampled 5824 / 10000
2026-07-01 19:47:16,928 sample_targets sampled 5832 / 10000
2026-07-01 19:47:19,862 sample_targets sampled 5840 / 10000
2026-07-01 19:47:22,792 sample_targets sampled 5848 / 10000
2026-07-01 19:47:25,725 sample_targets sampled 5856 / 10000
2026-07-01 19:47:28,659 sample_targets sampled 5864 / 10000
2026-07-01 19:47:31,598 sample_targets sampled 5872 / 10000
2026-07-01 19:47:34,536 sample_targets sampled 5880 / 10000
2026-07-01 19:47:37,618 sample_targets sampled 5888 / 10000
2026-07-01 19:47:40,535 sample_targets sampled 5896 / 10000
2026-07-01 19:47:43,463 sample_targets sampled 5904 / 10000
2026-07-01 19:47:46,392 sample_targets sampled 5912 / 10000
2026-07-01 19:47:49,312 sample_targets sampled 5920 / 10000
2026-07-01 19:47:52,236 sample_targets sampled 5928 / 10000
2026-07-01 19:47:55,162 sample_targets sampled 5936 / 10000
2026-07-01 19:47:58,095 sample_targets sampled 5944 / 10000
2026-07-01 19:48:01,020 sample_targets sampled 5952 / 10000
2026-07-01 19:48:03,950 sample_targets sampled 5960 / 10000
2026-07-01 19:48:06,884 sample_targets sampled 5968 / 10000
2026-07-01 19:48:09,816 sample_targets sampled 5976 / 10000
2026-07-01 19:48:12,744 sample_targets sampled 5984 / 10000
2026-07-01 19:48:15,675 sample_targets sampled 5992 / 10000
2026-07-01 19:48:18,606 sample_targets sampled 6000 / 10000
2026-07-01 19:48:21,543 sample_targets sampled 6008 / 10000
2026-07-01 19:48:24,475 sample_targets sampled 6016 / 10000
2026-07-01 19:48:27,564 sample_targets sampled 6024 / 10000
2026-07-01 19:48:30,480 sample_targets sampled 6032 / 10000
2026-07-01 19:48:33,401 sample_targets sampled 6040 / 10000
2026-07-01 19:48:36,323 sample_targets sampled 6048 / 10000
2026-07-01 19:48:39,246 sample_targets sampled 6056 / 10000
2026-07-01 19:48:42,175 sample_targets sampled 6064 / 10000
2026-07-01 19:48:45,107 sample_targets sampled 6072 / 10000
2026-07-01 19:48:48,036 sample_targets sampled 6080 / 10000
2026-07-01 19:48:50,969 sample_targets sampled 6088 / 10000
2026-07-01 19:48:53,907 sample_targets sampled 6096 / 10000
2026-07-01 19:48:56,857 sample_targets sampled 6104 / 10000
2026-07-01 19:48:59,793 sample_targets sampled 6112 / 10000
2026-07-01 19:49:02,733 sample_targets sampled 6120 / 10000
2026-07-01 19:49:05,667 sample_targets sampled 6128 / 10000
2026-07-01 19:49:08,606 sample_targets sampled 6136 / 10000
2026-07-01 19:49:11,547 sample_targets sampled 6144 / 10000
2026-07-01 19:49:14,492 sample_targets sampled 6152 / 10000
2026-07-01 19:49:17,588 sample_targets sampled 6160 / 10000
2026-07-01 19:49:20,505 sample_targets sampled 6168 / 10000
2026-07-01 19:49:23,433 sample_targets sampled 6176 / 10000
